file class_index timestamp
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039479.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20045778.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20035125.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20002032.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039601.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012093.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20028529.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20009229.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20037508.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20034277.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018638.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20019369.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20034055.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048825.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20034042.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20027867.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038385.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20047175.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20033951.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018373.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012710.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001599.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012578.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20016618.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20049530.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20037540.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20045682.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20037871.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039776.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20009041.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20046532.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001741.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20003173.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20045309.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038339.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039950.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012816.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20037179.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018283.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20040203.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038298.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018280.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20004513.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20019385.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20022701.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20000074.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018478.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20029064.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20024516.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20020499.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20049412.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20013346.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20034592.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20041683.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038242.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20040659.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20031251.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001252.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20004272.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20036889.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20047752.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20025831.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012269.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20035595.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20004613.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20023368.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20049953.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20036875.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20030517.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20019444.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20002111.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20047559.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039676.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20049616.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20028637.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20021797.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20014104.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20029873.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20017009.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20022444.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20000967.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20049071.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20017911.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001503.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20004381.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20040014.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001067.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20014092.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20021603.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20002445.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048705.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048454.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20033803.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20013659.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039528.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20025358.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20045965.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20024359.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018535.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20037818.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20042439.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039803.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20015156.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20045235.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001191.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20012252.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20010290.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20042116.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20009152.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20031174.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20019607.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018526.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20024397.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20002240.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048195.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20036155.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20042146.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20016993.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038203.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20038784.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048614.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20028927.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20036556.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20015803.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20034204.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20047866.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20016206.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20035473.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20003951.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20023803.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20008967.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20021422.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20025691.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20048682.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20021949.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001213.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20047843.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20039754.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20021907.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20016208.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20015968.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20011887.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20018168.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20046625.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20029069.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20027258.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20032398.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001872.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20013831.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20001222.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20020470.npy 1 1
/data1/zhangxiaohui/all_dataset/FAD-CL-Benchmark/features_backup/train_fadcl_wav2vec/1/fake/20025042.npy 1 1
